Provide the Hindi translation of:,I love you.,मैं तुमसे प्यार करती हूँ।
Provide the Hindi translation of:,I love you.,मैं तुमसे प्यार करता हूँ।
Provide the Hindi translation of:,I love you.,मैं आपसे प्यार करता हूँ।
Convert this sentence into Hindi:,I love you.,मैं आपसे प्यार करती हूँ।
Translate the following to Hindi:,I love you.,मुझे तुमसे प्यार है।
Provide the Hindi translation of:,I will try.,मैं कोशिश करूँगा।
Translate the following to Hindi:,I'm coming.,मैं आ रहा हूँ।
Translate the following to Hindi:,I'm hungry!,मुझे भूख लगी है!
Provide the Hindi translation of:,I'm hungry!,मुझे भूख लगी है।
Translate the following to Hindi:,Let him in.,उसे अंदर भेजो।
Translate the following to Hindi:,Let him in.,उसे अंगर आने दो।
Convert this sentence into Hindi:,Let me out!,मुझे बाहर जाने दो!
Translate the following to Hindi:,Once again.,और एक बार।
Translate the following to Hindi:,Please sit.,बैठिए।
Provide the Hindi translation of:,What's new?,क्या नया है?
Convert this sentence into Hindi:,What's new?,नया क्या है?
Translate the following to Hindi:,Who's that?,वह कौन है?
Provide the Hindi translation of:,Don't shout.,चिल्लाओ मत!
Provide the Hindi translation of:,Don't shout.,चिल्लाईए मत।
Translate the following to Hindi:,He stood up.,वह खड़ा हो गया।
Provide the Hindi translation of:,He's strong.,वह ताकतवर है।
Convert this sentence into Hindi:,How are you?,आप कैसे हैं?
Provide the Hindi translation of:,How are you?,तुम कैसे हो?
Convert this sentence into Hindi:,How are you?,तुम कैसी हो?
Convert this sentence into Hindi:,How are you?,तू कैसा है?
Convert this sentence into Hindi:,How are you?,तू कैसी है?
Provide the Hindi translation of:,How are you?,आप कैसी हैं?
Translate the following to Hindi:,How are you?,आप कैसे हो?
Provide the Hindi translation of:,I am hungry.,मुझे भूख लगी है।
Convert this sentence into Hindi:,I like both.,मुझे दोनो पसंद हैं।
Convert this sentence into Hindi:,I like cake.,मुझे केक अच्छा लगता है।
Convert this sentence into Hindi:,I like dogs.,मुझे कुत्ते अच्छे लगते हैं।
Convert this sentence into Hindi:,I like math.,मुझे गणित पसंद है।
Provide the Hindi translation of:,I'll attend.,मैं आऊंगा।
Translate the following to Hindi:,Nobody came.,कोई नहीं आया।
Provide the Hindi translation of:,Was I wrong?,क्या मैं ग़लत था?
Provide the Hindi translation of:,What's this?,यह क्या है?
Translate the following to Hindi:,Are you sick?,क्या तुम बीमार हो?
Convert this sentence into Hindi:,Bring him in.,उसको अंदर ले आओ।
Translate the following to Hindi:,Come with us.,हमारे साथ आओ।
Convert this sentence into Hindi:,Happy Easter!,एसटर मुबारक हो!
Translate the following to Hindi:,Has Tom left?,टॉम चला गया क्या?
Translate the following to Hindi:,He is French.,वह फ़्रानसीसी है।
Convert this sentence into Hindi:,I am at home.,मैं घर पर हूँ।
Translate the following to Hindi:,I can't move.,मैं हिल नहीं सकता।
Convert this sentence into Hindi:,I don't know.,मुझे नहीं पता।
Translate the following to Hindi:,I don't know.,मुझे नहीं मालूम।
Provide the Hindi translation of:,I have a car.,मेरे पास एक गाड़ी है।
Translate the following to Hindi:,I have a dog.,मेरे पास एक कुत्ता है।
Provide the Hindi translation of:,I understand.,मैं समझता हूँ।
Provide the Hindi translation of:,I'm a doctor.,मैं डॉक्टर हूँ।
Provide the Hindi translation of:,I'm starving!,मैं भूख से मरा जा रहा हूँ।
Translate the following to Hindi:,It is a book.,यह किताब है।
Translate the following to Hindi:,It's snowing.,बरफ़ गिर रही है।
Translate the following to Hindi:,It's too big.,बहुत ज़्यादा बड़ा है।
Provide the Hindi translation of:,Please leave.,कृपया जाईये।
Translate the following to Hindi:,Unbelievable!,अविश्वसनीय!
Translate the following to Hindi:,We are happy.,हम खुश हैं।
Provide the Hindi translation of:,What is this?,यह क्या है?
Translate the following to Hindi:,Are you tired?,थक गए हो क्या?
Provide the Hindi translation of:,Can you drive?,तुम गाड़ी चला सकते हो क्या?
Convert this sentence into Hindi:,Don't get fat.,मोटे मत हो जाना।
Translate the following to Hindi:,Don't give in.,हार मत मान लो।
Convert this sentence into Hindi:,Drink it down.,पीकर खतम करदो।
Provide the Hindi translation of:,Everyone dies.,मौत तो सभी की होती है।
Translate the following to Hindi:,Flowers bloom.,फूल खिलते हैं।
Convert this sentence into Hindi:,I am who I am.,मैं हूँ जो हूँ।
Translate the following to Hindi:,I'll take him.,मैं उसे लेलूँगा।
Convert this sentence into Hindi:,I'm tired now.,मैं अब थक गया हूँ।
Convert this sentence into Hindi:,I'm very busy.,मैं बहुत व्यस्थ हूँ।
Convert this sentence into Hindi:,Is that a cat?,वह बिल्ली है क्या?
Convert this sentence into Hindi:,It's for free.,यह मुफ़्त है।
Translate the following to Hindi:,It's for free.,यह मुफ़्त का है।
Translate the following to Hindi:,Let me try it.,मुझे दिखाओ।
Provide the Hindi translation of:,Let me try it.,मुझे देखने दो।
Translate the following to Hindi:,Let me try it.,मुझे ट्राए करने दो।
Provide the Hindi translation of:,Make it quick.,जल्दी कीजिए।
Translate the following to Hindi:,May I come in?,मैं अंदर आ सकता हूँ क्या?
Provide the Hindi translation of:,Open the door.,दरवाज़ा खोलो।
Convert this sentence into Hindi:,Open the door.,दरवाज़ा खोलिए।
Translate the following to Hindi:,Please get in.,कृपया अंदर आईए।
Provide the Hindi translation of:,Read it again.,इसे दोबारा पढ़ें।
Translate the following to Hindi:,Read it aloud.,पढ़के सुनाओ।
Convert this sentence into Hindi:,She bent down.,वह नीचे झुकी।
Translate the following to Hindi:,Some fish fly.,कुछ मछलियाँ उड़ सकतीं हैं।
Translate the following to Hindi:,This is a map.,यह नक्शा है।
Provide the Hindi translation of:,Tom is my son.,टॉम मेरा लड़का है।
Translate the following to Hindi:,We're in town.,हम शहर में हैं।
Convert this sentence into Hindi:,Were you shot?,क्या तुम्हें गोली लग गई थी?
Translate the following to Hindi:,What about us?,हमारा क्या?
Provide the Hindi translation of:,Can I help you?,क्या मैं आपकी सहायता कर सकता हूँ?
Translate the following to Hindi:,Can I help you?,क्या मैं आपकी मदद कर सकता हूँ?
Translate the following to Hindi:,Clean the room.,कमरे को साफ़ करो।
Convert this sentence into Hindi:,Don't touch it.,उसे छूना मत।
Convert this sentence into Hindi:,Get out of bed!,बिस्तर से बाहर निकलो!
Translate the following to Hindi:,Happy New Year!,नव वर्ष की शुभकामनाएं!
Translate the following to Hindi:,Happy New Year!,नए साल की बधाईयाँ।
Provide the Hindi translation of:,Happy birthday!,जन्मदिन मुबारक हो!
Convert this sentence into Hindi:,He has a beard.,उसके पास दाढ़ी है।
Provide the Hindi translation of:,He is an actor.,वह अभिनेता है।
Provide the Hindi translation of:,He needs money.,उसे पैसों की ज़रूरत है।
Translate the following to Hindi:,He was hard up.,उसको पैसों की कमी थी।
Translate the following to Hindi:,I like history.,मुझे इतिहास पसंद है।
Provide the Hindi translation of:,I like the dog.,मुझे यह कुत्ता अच्छा लगता है।
Translate the following to Hindi:,I must buy one.,मुझे एक तो खरीदना ही होगा।
Provide the Hindi translation of:,I'll come back.,मैं वापस आऊँगा।
Translate the following to Hindi:,I'll phone you.,मैं तुम्हें फ़ोन करूँगा।
Convert this sentence into Hindi:,I'll stay home.,मैं घर पर ही रहूँगा।
Convert this sentence into Hindi:,I'm an atheist.,मैं अनीश्वरवादी हूँ।
Provide the Hindi translation of:,I'm an atheist.,मैं भगवान में यकीन नहीं करता।
Translate the following to Hindi:,I'm very tired.,मैं बहुत थक गया हूँ।
Provide the Hindi translation of:,It's hot today.,आज मौसम बहुत गरम है।
Convert this sentence into Hindi:,It's this book.,यह किताब है।
Convert this sentence into Hindi:,It's your move.,तुम्हारी चाल है।
Translate the following to Hindi:,Only God knows.,भगवान जाने।
Provide the Hindi translation of:,Summer is over.,गर्मियाँ खतम हों चुकीं हैं।
Convert this sentence into Hindi:,Take your time.,आराम से आओ।
Translate the following to Hindi:,Think about it.,सोच लो।
Provide the Hindi translation of:,This is a book.,यह एक किताब है।
Convert this sentence into Hindi:,This is a book.,यह किताब है।
Translate the following to Hindi:,This is my bag.,यह मेरा बस्ता है।
Translate the following to Hindi:,This is my dog.,यह मेरा कुत्ता है।
Translate the following to Hindi:,Wash your feet.,अपने पैर धोओ।
Convert this sentence into Hindi:,We study music.,हम संगीत की पढ़ाई करते हैं।
Convert this sentence into Hindi:,We'll call you.,हम आपको फ़ोन करेंगे।
Convert this sentence into Hindi:,We'll call you.,हम आपको बुलाएँगे।
Convert this sentence into Hindi:,Where were you?,तुम कहाँ थे?
Translate the following to Hindi:,Where were you?,आप कहाँ थे?
Provide the Hindi translation of:,You have to go.,तुम्हें जाना होगा।
Provide the Hindi translation of:,You look tired.,तुम थके-हारे से लगते हो।
Translate the following to Hindi:,You're kidding!,मज़ाक कर रहे हो!
Convert this sentence into Hindi:,A man must work.,एक आदमी के लिए काम करना ज़रूरी है।
Convert this sentence into Hindi:,Are you at home?,तुम घर पे हो क्या?
Convert this sentence into Hindi:,Are you guys OK?,क्या आप लोग ठीक हो?
Translate the following to Hindi:,Come home early.,जल्दी घर आजाओ।
Translate the following to Hindi:,Come if you can.,आ सको तो आना।
Provide the Hindi translation of:,Congratulations!,बधाई हो!
Translate the following to Hindi:,Congratulations!,मुबारक हो!
Convert this sentence into Hindi:,Did he go there?,वह वहाँ गया क्या?
Provide the Hindi translation of:,Did you miss me?,मेरी याद आई क्या?
Provide the Hindi translation of:,Don't be absurd.,पागल मत बनो।
Provide the Hindi translation of:,He came running.,वह भागते हुए आया।
Convert this sentence into Hindi:,He can't be ill.,वह बीमार नहीं हो सकता।
Convert this sentence into Hindi:,He has a hat on.,उसने टोपी पहनी हुई है।
Convert this sentence into Hindi:,He reads Arabic.,वह अरबी पढ़ सकता है।
Translate the following to Hindi:,He's my husband.,यह मेरा पति है।
Translate the following to Hindi:,How is everyone?,सब लोग कैसे हैं?
Convert this sentence into Hindi:,How is it going?,कैसा चल रहा है?
Convert this sentence into Hindi:,How old are you?,तुम कितने साल के हो?
Translate the following to Hindi:,How rude of you!,कितने बदतमीज़ हो तुम!
Convert this sentence into Hindi:,How rude of you!,बदतमीज़!
Provide the Hindi translation of:,I cooked dinner.,मैंने रात का खाना पकाया।
Convert this sentence into Hindi:,I feel nauseous.,मुझे उल्टी आ रही है।
Convert this sentence into Hindi:,I go every year.,मैं हर साल जाता हूँ।
Translate the following to Hindi:,I heard a noise.,मुझे कोई आवाज़ सुनाई दी।
Convert this sentence into Hindi:,I like this one.,मुझे यह वाला पसंद है।
Convert this sentence into Hindi:,I run every day.,मैं रोज़ दौड़ने जाता हूँ।
Translate the following to Hindi:,I saw her again.,मैंने उसे फिरसे देखा।
Convert this sentence into Hindi:,I want a guitar.,मुझे गिटार चाहिए।
Convert this sentence into Hindi:,I was assaulted.,मुझपर हमला किया गया।
Convert this sentence into Hindi:,I'm a good cook.,मैं अच्छा रसोइया हूँ।
Provide the Hindi translation of:,I'm a good cook.,मैं अच्छा बावर्ची हूँ।
Convert this sentence into Hindi:,I'm lucky today.,आज मेरा नसीब अच्छा है।
Convert this sentence into Hindi:,Is anybody here?,कोई है क्या?
Translate the following to Hindi:,Is it not black?,क्या यह काला नहीं है?
Translate the following to Hindi:,Is there a cafe?,यहाँ कैफ़े है क्या?
Provide the Hindi translation of:,Let's fly kites.,चलो पतंग उड़ाएँ!
Translate the following to Hindi:,"No, I didn't go.","नहीं, मैं नहीं गया था।"
Convert this sentence into Hindi:,Nobody's around.,आसपास कोई नहीं है।
Translate the following to Hindi:,Now stop crying.,बस अब रोना बंद करो।
Convert this sentence into Hindi:,Open your mouth!,अपना मूँह खोलो!
Convert this sentence into Hindi:,Please sit down.,बैठिए।
Provide the Hindi translation of:,She is a beauty.,वह तो हसीना है।
Convert this sentence into Hindi:,She talks a lot.,वह बहुत बोलती है।
Provide the Hindi translation of:,She talks a lot.,वह बहुत बक-बक करती है।
Provide the Hindi translation of:,That isn't fair.,यह तो ठीक नहीं है।
Provide the Hindi translation of:,That's my fault.,वह मेरी गलती है।
Provide the Hindi translation of:,The dog is mine.,कुत्ता मेरा है।
Translate the following to Hindi:,The power's out.,बिजली गई हुई है।
Convert this sentence into Hindi:,These are birds.,ये चिड़ियाँ हैं।
Translate the following to Hindi:,This is for you.,यह तुम्हारे लिए है।
Translate the following to Hindi:,We lack nothing.,हमे किसी भी चीज़ की कमी नहीं है।
Convert this sentence into Hindi:,We study Arabic.,हम अरबी पढ़तें हैं।
Provide the Hindi translation of:,What time is it?,अभी कितने बजे हैं?
Convert this sentence into Hindi:,What time is it?,अभी क्या समय हो रहा है?
Convert this sentence into Hindi:,Where's my book?,मेरी किताब कहाँ है?
Convert this sentence into Hindi:,You startled me!,तुमने मुझे डरा दिया!
Translate the following to Hindi:,You're a person.,तुम इनसान हो।
Convert this sentence into Hindi:,Are you a doctor?,आप डॉक्टर हैं क्या?
Translate the following to Hindi:,Can you teach me?,क्या तुम मुझे सिखा सकते हो?
Convert this sentence into Hindi:,Climb to the top.,ऊपर तक चढ़ जाओ।
Provide the Hindi translation of:,Come and join us.,आओ हमारे साथ बैठो।
Convert this sentence into Hindi:,Come sit with us.,आओ हमारे साथ बैठो।
Convert this sentence into Hindi:,Cut the potatoes.,आलूओं को काटो।
Translate the following to Hindi:,Do you have rice?,तुम्हारे पास चावल है क्या?
Provide the Hindi translation of:,Don't make faces.,मूँह मत बनाओ।
Translate the following to Hindi:,Don't make noise.,शोर मत मचाओ।
Convert this sentence into Hindi:,Have a good time.,मज़े करो।
Translate the following to Hindi:,Have a nice time.,मज़े करो।
Translate the following to Hindi:,He has long legs.,उसके पैर लम्बे हैं।
Translate the following to Hindi:,He is her friend.,वह उसका दोस्त है।
Provide the Hindi translation of:,He likes oranges.,उसे संत्रे अच्छे लगते हैं।
Provide the Hindi translation of:,He likes oranges.,उसे नारंगी अच्छे लगते हैं।
Translate the following to Hindi:,He must love you.,वह तुमसे प्यार करता होगा।
Convert this sentence into Hindi:,He speaks Arabic.,वह अरबी बोलता है।
Convert this sentence into Hindi:,Here is your bag.,"यह लो, तुम्हारा बस्ता।"
Provide the Hindi translation of:,I can't remember.,मुझे याद नहीं।
Translate the following to Hindi:,I don't know him.,मैं उसे नहीं जानता।
Translate the following to Hindi:,I have a problem.,मैं मुश्किल में हूँ।
Provide the Hindi translation of:,I have to go now.,मुझे अभी जाना है।
Provide the Hindi translation of:,I live near here.,मैं आस-पड़ोस में रहता हूँ।
Provide the Hindi translation of:,I love my mother.,मैं अपनी माँ से प्यार करता हूँ
Provide the Hindi translation of:,I must leave now.,मुझे अब जाना होगा।
Provide the Hindi translation of:,I'm really tired.,मैं बहुत थक गया हूँ।
Provide the Hindi translation of:,I'm very thirsty.,मुझे बहुत प्यास लगी है।
Convert this sentence into Hindi:,It's April first.,आज एक अप्रैल है।
Provide the Hindi translation of:,It's now my turn.,अब मेरी बारी है।
Convert this sentence into Hindi:,Let me try again.,मै फिर से कोशिश करता हूँ।
Translate the following to Hindi:,Nice to meet you.,आपसे मिलकर खुशी हुई।
Provide the Hindi translation of:,Please follow me.,मेरे साथ आईए।
Translate the following to Hindi:,Please sign here.,यहाँ अपना हस्ताक्षर कीजिए।
Convert this sentence into Hindi:,She betrayed you.,उसने तुम्हें धोखा दिया।
Translate the following to Hindi:,"Sit down, please.",बैठिए।
Translate the following to Hindi:,The car is ready.,गाड़ी तैयार है।
Translate the following to Hindi:,This is your dog.,यह तुम्हारा कुत्ता है।
Convert this sentence into Hindi:,This is your key.,यह आपकी चाबी है।
Provide the Hindi translation of:,This isn't right.,यह सही नहीं है।
Translate the following to Hindi:,Tom is my friend.,टॉम मेरा दोस्त है।
Provide the Hindi translation of:,We're going home.,हम घर जा रहें हैं।
Translate the following to Hindi:,We're in a hurry.,हम जल्दी में हैं।
Convert this sentence into Hindi:,Welcome to Japan.,जापान में आपका स्वागत है।
Translate the following to Hindi:,What is your age?,तुम्हारी उम्र क्या है?
Convert this sentence into Hindi:,What's that bird?,वह कौनसी चिड़िया है?
Convert this sentence into Hindi:,What's the story?,क्या कहानी है?
Provide the Hindi translation of:,What's your name?,आपका नाम क्या है?
Translate the following to Hindi:,Where did you go?,तुम कहाँ गए थे?
Provide the Hindi translation of:,Where is the bar?,शराबख़ाना कहाँ है?
Convert this sentence into Hindi:,Whose turn is it?,किसकी बारी है?
Convert this sentence into Hindi:,You may be right.,तुम शायद सही हो।
Provide the Hindi translation of:,Are your eyes bad?,तुम्हारी आँखे खराब हैं क्या?
Provide the Hindi translation of:,Birds build nests.,पक्षी घोसले बनातें हैं।
Provide the Hindi translation of:,Birds build nests.,चिड़ियाँ घोसले बनातीं हैं।
Translate the following to Hindi:,Boys will be boys.,लड़के तो लड़के ही रहेंगे।
Convert this sentence into Hindi:,Can I do anything?,मैं कुछ कर सकता हूँ क्या?
Translate the following to Hindi:,Didn't you go out?,आप बाहर नहीं गए थें क्या?
Convert this sentence into Hindi:,Didn't you go out?,तुम बाहर नहीं गए थे क्या?
Translate the following to Hindi:,Didn't you go out?,तू बाहर नहीं गया था क्या?
Provide the Hindi translation of:,Do you believe me?,क्या तुम्हे मुझपर यकीन है?
Convert this sentence into Hindi:,Do you believe me?,क्या तुम मुझपर यकीन करते हो?
Translate the following to Hindi:,Do you believe me?,क्या तुम मेरा यकीन करते हो?
Convert this sentence into Hindi:,Don't deceive him.,उसे धोका मत दो।
Convert this sentence into Hindi:,He began to shout.,वह चिल्लाने लगा।
Convert this sentence into Hindi:,He came to see me.,वह मुझसे मिलने आया था।
Provide the Hindi translation of:,He employs a maid.,वह नौकरानी रखता है।
Provide the Hindi translation of:,He is after a job.,वह किसी नौकरी के पीछे पड़ा है।
Translate the following to Hindi:,He is walking now.,वह अब चल रहा है।
Provide the Hindi translation of:,He studied abroad.,उसने विदेश में पढ़ाई करी थी।
Provide the Hindi translation of:,He turned traitor.,वह देशद्रोही बन गया।
Convert this sentence into Hindi:,He's already left.,वह जाचुका है।
Translate the following to Hindi:,I can drive a car.,मैं गाड़ी चला सकता हूँ।
Convert this sentence into Hindi:,I cried all night.,मैं पूरी रात रोई।
Provide the Hindi translation of:,I got very sleepy.,मुझे नींद आ गई।
Translate the following to Hindi:,I have a headache.,मेरे सिर में दर्द हो रहा है।
Translate the following to Hindi:,I have a headache.,मुझे सिरदर्द हो रहा है।
Translate the following to Hindi:,I have some money.,मेरे पास कुछ पैसे हैं।
Provide the Hindi translation of:,I haven't met him.,मेरी उससे मुलाकात नहीं हुई है।
Provide the Hindi translation of:,I listen to music.,मैं संगीत सुनता हूँ।
Convert this sentence into Hindi:,I saw him running.,मैंने उसे दौड़ते हुए देखा।
Translate the following to Hindi:,I saw him running.,मैंने उसे भागते हुए देखा।
Translate the following to Hindi:,I truly loved her.,मैं उससे सच्चा प्यार करता था।
Convert this sentence into Hindi:,I work for a bank.,मैं बैंक में काम करता हूँ।
Translate the following to Hindi:,I'm getting happy.,मैं खुश हो रहा हूँ।
Translate the following to Hindi:,I'm not a student.,मैं विद्यार्थी नहीं हूँ।
Provide the Hindi translation of:,I'm not like that.,मैं वैसा नहीं हूँ।
Translate the following to Hindi:,I'm really hungry.,मुझे बहुत भूख लगी है।
Provide the Hindi translation of:,It's not my fault.,मेरी ग़लती नहीं है।
Convert this sentence into Hindi:,It's starting now.,शुरू हो रहा है।
Translate the following to Hindi:,My bag was stolen.,मेरा बस्ता चोरी हो गया था।
Provide the Hindi translation of:,My eyes are tired.,मेरी आँखें थक गईं हैं।
Convert this sentence into Hindi:,No one's in sight.,आसपास कोई नहीं है।
Convert this sentence into Hindi:,Put your hands up!,हाथ ऊपर करो!
Convert this sentence into Hindi:,She began to sing.,वह गाने लगी।
Translate the following to Hindi:,She has blue eyes.,उसकी नीली आँखें हैं।
Provide the Hindi translation of:,She isn't married.,वह शादीशुदा नहीं है।
Translate the following to Hindi:,Tell me the truth.,मुझे सच्चाई बताओ।
Provide the Hindi translation of:,The earth rotates.,पृथ्वी घूमती है।
Convert this sentence into Hindi:,Try it once again.,एक बार फिरसे कोशिश करो।
Translate the following to Hindi:,Try it once again.,एक बार और प्रयत्न करो।
Translate the following to Hindi:,Turn on the radio.,रेडियो को चालू करो।
Convert this sentence into Hindi:,We don't know her.,हम उसे नहीं जानते हैं।
Translate the following to Hindi:,We don't know him.,हम उसे नहीं जानते हैं।
Convert this sentence into Hindi:,We have good news.,हमारे पास खुशखबर है।
Convert this sentence into Hindi:,What is happiness?,खुशी क्या होती है?
Convert this sentence into Hindi:,What is happiness?,सुख क्या होता है?
Provide the Hindi translation of:,What is your name?,आपका नाम क्या है?
Convert this sentence into Hindi:,What's the matter?,मुश्किल क्या है?
Convert this sentence into Hindi:,Where do you live?,आप कहाँ रहते हैं?
Convert this sentence into Hindi:,Where do you live?,तुम कहाँ रहते हो?
Convert this sentence into Hindi:,Where do you live?,तू कहाँ रहता है?
Translate the following to Hindi:,Where do you live?,तुम कहाँ रहती हो?
Convert this sentence into Hindi:,Where do you live?,तू कहाँ रहती है?
Translate the following to Hindi:,Where is the book?,वह किताब कहाँ है?
Convert this sentence into Hindi:,Where's the beach?,समुद्र तट कहां है?
Convert this sentence into Hindi:,Who made this pie?,यह पाय किसने बनाई है?
Translate the following to Hindi:,Yes. That's right.,हाँ। यह सही है।
Provide the Hindi translation of:,You have to leave.,तुम्हें जाना होगा।
Provide the Hindi translation of:,Are you busy today?,तुम आज बिज़ी हो क्या?
Translate the following to Hindi:,Are you busy today?,तुम्हारे पास आज समय है क्या?
Translate the following to Hindi:,Can we have a talk?,हम बात कर सकते हैं क्या?
Translate the following to Hindi:,Come along with us.,हमारे साथ आओ।
Convert this sentence into Hindi:,Did you sleep well?,तुम अच्छे से सोये क्या?
Translate the following to Hindi:,Do you remember me?,तुम्हें मैं याद हूँ क्या?
Translate the following to Hindi:,Don't give up hope.,उम्मीद मत छोड़ो।
Translate the following to Hindi:,Don't throw stones.,पत्थर मत फेंको।
Convert this sentence into Hindi:,Everyone likes her.,उसे सब पसंद करते हैं।
Provide the Hindi translation of:,Everyone likes him.,उसे सब पसंद करते हैं।
Translate the following to Hindi:,Have you gone nuts?,तेरी अकल घास चरने गई है क्या?
Provide the Hindi translation of:,He breathed deeply.,उसने गहरी साँस ली।
Translate the following to Hindi:,He closed his eyes.,उसने अपनी आँखें बंद करीं।
Translate the following to Hindi:,He cried and cried.,वह रोया और और रोया।
Translate the following to Hindi:,He is a simple man.,वह साधा आदमी है।
Translate the following to Hindi:,He is sure to come.,वह ज़रूर आएगा।
Provide the Hindi translation of:,He isn't my cousin.,वह मेरा चचेरा भाई नहीं है।
Translate the following to Hindi:,He isn't my cousin.,वह मेरा ममेरा भाई नहीं है।
Translate the following to Hindi:,He waited his turn.,उसने अपनी बारी का इंतेज़ार किया।
Provide the Hindi translation of:,He works at a bank.,वह बैंक में काम करता है।
Translate the following to Hindi:,He's a good person.,वह अच्छा इनसान है।
Translate the following to Hindi:,I admit my mistake.,मैं अपनी ग़लती मानता हूँ।
Provide the Hindi translation of:,I can read English.,मैं अंग्रेज़ी पढ़ सकता हूँ।
Convert this sentence into Hindi:,I can read English.,मैं अंग्रेज़ी पढ़ सकती हूँ।
Provide the Hindi translation of:,I can't believe it!,मुझे विश्वास नहीं होता!
Translate the following to Hindi:,I heard him go out.,मैंने उसके बाहर जाने की आवाज़ सुनी।
Translate the following to Hindi:,I know her address.,मुझे उसका पता पता है।
Convert this sentence into Hindi:,I know his address.,मुझे उसका पता पता है।
Provide the Hindi translation of:,I know those women.,मैं उन औरतों को जानता हूँ।
Convert this sentence into Hindi:,I know your father.,मैं तुम्हारे पिताजी को जानता हूँ।
Convert this sentence into Hindi:,I sort of like him.,मुझे वह अच्छा सा लगता है।
Provide the Hindi translation of:,I still don't know.,मुझे अभी भी नहीं पता।
Provide the Hindi translation of:,I was born in 1960.,मैं १९६० में पैदा हुआ था।
Provide the Hindi translation of:,I was born in 1979.,मैं १९७९ में पैदा हुआ था।
Provide the Hindi translation of:,I watch television.,मैं टीवी देखता हूँ।
Translate the following to Hindi:,I worked all night.,मैंने पूरी रात काम किया।
Provide the Hindi translation of:,I worked all night.,मैंने रातभर काम किया।
Provide the Hindi translation of:,I'll see you later.,बाद में मिलेंगे।
Convert this sentence into Hindi:,I'll see you later.,फिर मिलेंगे।
Provide the Hindi translation of:,I'm as tall as you.,मैं तुम्हारे जितना लम्बा हूँ।
Translate the following to Hindi:,I'm coming at once.,मैं अभी आता हूँ।
Provide the Hindi translation of:,Is this book yours?,क्या यह किताब तुम्हारी है?
Provide the Hindi translation of:,It is already dark.,अभी से रात हो गई है।
Convert this sentence into Hindi:,It looks like snow.,बरफ़ जैसा दिखता है।
Convert this sentence into Hindi:,It started to snow.,बरफ़ गिरनी शुरू गो गई।
